Source: Offline Video - doron_test_for_project.mp4
Date & Time: 2026-07-16 06:38:25
==========================================================================================
Frame: 0001 | Processed: Yes  | TS(ms): 1784183870082 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good       | Times(ms) -> MP: 59.4, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0219 | Processed: Yes  | TS(ms): 1784183877276 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 51.6, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0220 | Processed: Yes  | TS(ms): 1784183877309 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0221 | Processed: Yes  | TS(ms): 1784183877342 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0222 | Processed: Yes  | TS(ms): 1784183877375 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 50.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0223 | Processed: Yes  | TS(ms): 1784183877408 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0224 | Processed: Yes  | TS(ms): 1784183877441 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0225 | Processed: Yes  | TS(ms): 1784183877474 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0226 | Processed: Yes  | TS(ms): 1784183877507 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 49.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0227 | Processed: Yes  | TS(ms): 1784183877540 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0228 | Processed: Yes  | TS(ms): 1784183877573 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0229 | Processed: Yes  | TS(ms): 1784183877606 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0230 | Processed: Yes  | TS(ms): 1784183877639 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0231 | Processed: Yes  | TS(ms): 1784183877672 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0232 | Processed: Yes  | TS(ms): 1784183877705 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0233 | Processed: Yes  | TS(ms): 1784183877738 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 54.3, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0234 | Processed: Yes  | TS(ms): 1784183877771 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0235 | Processed: Yes  | TS(ms): 1784183877804 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0236 | Processed: Yes  | TS(ms): 1784183877837 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0237 | Processed: Yes  | TS(ms): 1784183877870 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0238 | Processed: Yes  | TS(ms): 1784183877903 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0239 | Processed: Yes  | TS(ms): 1784183877936 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0240 | Processed: Yes  | TS(ms): 1784183877969 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0241 | Processed: Yes  | TS(ms): 1784183878002 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0242 | Processed: Yes  | TS(ms): 1784183878035 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0243 | Processed: Yes  | TS(ms): 1784183878068 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0244 | Processed: Yes  | TS(ms): 1784183878101 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 48.7, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0245 | Processed: Yes  | TS(ms): 1784183878134 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0246 | Processed: Yes  | TS(ms): 1784183878167 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0247 | Processed: Yes  | TS(ms): 1784183878200 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 50.1, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0248 | Processed: Yes  | TS(ms): 1784183878233 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0249 | Processed: Yes  | TS(ms): 1784183878266 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0250 | Processed: Yes  | TS(ms): 1784183878299 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0251 | Processed: Yes  | TS(ms): 1784183878332 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 51.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0252 | Processed: Yes  | TS(ms): 1784183878365 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 48.8, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0253 | Processed: Yes  | TS(ms): 1784183878398 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0254 | Processed: Yes  | TS(ms): 1784183878431 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 45.3, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0255 | Processed: Yes  | TS(ms): 1784183878464 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0256 | Processed: Yes  | TS(ms): 1784183878497 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0257 | Processed: Yes  | TS(ms): 1784183878530 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0258 | Processed: Yes  | TS(ms): 1784183878563 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0259 | Processed: Yes  | TS(ms): 1784183878596 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 50.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0260 | Processed: Yes  | TS(ms): 1784183878629 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 49.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0261 | Processed: Yes  | TS(ms): 1784183878662 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 47.5, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0262 | Processed: Yes  | TS(ms): 1784183878695 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0263 | Processed: Yes  | TS(ms): 1784183878728 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0264 | Processed: Yes  | TS(ms): 1784183878761 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 49.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0265 | Processed: Yes  | TS(ms): 1784183878794 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 50.1, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0266 | Processed: Yes  | TS(ms): 1784183878827 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0267 | Processed: Yes  | TS(ms): 1784183878860 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0268 | Processed: Yes  | TS(ms): 1784183878893 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0269 | Processed: Yes  | TS(ms): 1784183878926 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0270 | Processed: Yes  | TS(ms): 1784183878959 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0271 | Processed: Yes  | TS(ms): 1784183878992 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Too Low    | Times(ms) -> MP: 48.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0272 | Processed: Yes  | TS(ms): 1784183879025 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0273 | Processed: Yes  | TS(ms): 1784183879058 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0274 | Processed: Yes  | TS(ms): 1784183879091 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0275 | Processed: Yes  | TS(ms): 1784183879124 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.9, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0276 | Processed: Yes  | TS(ms): 1784183879157 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0277 | Processed: Yes  | TS(ms): 1784183879190 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0278 | Processed: Yes  | TS(ms): 1784183879223 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0279 | Processed: Yes  | TS(ms): 1784183879256 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0280 | Processed: Yes  | TS(ms): 1784183879289 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0281 | Processed: Yes  | TS(ms): 1784183879322 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0282 | Processed: Yes  | TS(ms): 1784183879355 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0283 | Processed: Yes  | TS(ms): 1784183879388 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0284 | Processed: Yes  | TS(ms): 1784183879421 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0285 | Processed: Yes  | TS(ms): 1784183879454 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.1, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0286 | Processed: Yes  | TS(ms): 1784183879487 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0287 | Processed: Yes  | TS(ms): 1784183879520 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0288 | Processed: Yes  | TS(ms): 1784183879553 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.1, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0289 | Processed: Yes  | TS(ms): 1784183879586 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.6, States: 00.1
Frame: 0290 | Processed: Yes  | TS(ms): 1784183879619 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0291 | Processed: Yes  | TS(ms): 1784183879652 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0292 | Processed: Yes  | TS(ms): 1784183879685 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0293 | Processed: Yes  | TS(ms): 1784183879718 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.1, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0294 | Processed: Yes  | TS(ms): 1784183879751 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.0, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0295 | Processed: Yes  | TS(ms): 1784183879784 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0296 | Processed: Yes  | TS(ms): 1784183879817 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0297 | Processed: Yes  | TS(ms): 1784183879850 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 45.9, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0298 | Processed: Yes  | TS(ms): 1784183879883 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0299 | Processed: Yes  | TS(ms): 1784183879916 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0300 | Processed: Yes  | TS(ms): 1784183879949 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0301 | Processed: Yes  | TS(ms): 1784183879982 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0302 | Processed: Yes  | TS(ms): 1784183880015 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.4, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0303 | Processed: Yes  | TS(ms): 1784183880048 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0304 | Processed: Yes  | TS(ms): 1784183880081 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0305 | Processed: Yes  | TS(ms): 1784183880114 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0306 | Processed: Yes  | TS(ms): 1784183880147 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0307 | Processed: Yes  | TS(ms): 1784183880180 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0308 | Processed: Yes  | TS(ms): 1784183880213 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0309 | Processed: Yes  | TS(ms): 1784183880246 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0310 | Processed: Yes  | TS(ms): 1784183880279 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0311 | Processed: Yes  | TS(ms): 1784183880312 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0312 | Processed: Yes  | TS(ms): 1784183880345 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0313 | Processed: Yes  | TS(ms): 1784183880378 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0314 | Processed: Yes  | TS(ms): 1784183880411 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0315 | Processed: Yes  | TS(ms): 1784183880444 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0316 | Processed: Yes  | TS(ms): 1784183880477 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0317 | Processed: Yes  | TS(ms): 1784183880510 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0318 | Processed: Yes  | TS(ms): 1784183880543 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0319 | Processed: Yes  | TS(ms): 1784183880576 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0320 | Processed: Yes  | TS(ms): 1784183880609 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0321 | Processed: Yes  | TS(ms): 1784183880642 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0322 | Processed: Yes  | TS(ms): 1784183880675 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0323 | Processed: Yes  | TS(ms): 1784183880708 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0324 | Processed: Yes  | TS(ms): 1784183880741 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0325 | Processed: Yes  | TS(ms): 1784183880774 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.1, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0326 | Processed: Yes  | TS(ms): 1784183880807 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0327 | Processed: Yes  | TS(ms): 1784183880840 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.8, States: 00.0
