Source: Live Camera
Date & Time: 2026-07-11 19:11:32
==========================================================================================
Frame: 0296 | Phase: None            | Hip: None            | Times(ms) -> MP: 24.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0724 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.7, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0725 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.3, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0726 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.7, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0727 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.9, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0728 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.6, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0729 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.9, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0730 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.0, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0731 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.4, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0732 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.6, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0733 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.8, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0734 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.3, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0735 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.6, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0736 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.1, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0737 | Phase: High            | Hip: Good            | Times(ms) -> MP: 79.3, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 0738 | Phase: High            | Hip: Good            | Times(ms) -> MP: 86.4, Feat: 00.1, Predict: 05.4, States: 00.0
Frame: 0739 | Phase: High            | Hip: Good            | Times(ms) -> MP: 90.3, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0740 | Phase: High            | Hip: Good            | Times(ms) -> MP: 80.5, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0741 | Phase: High            | Hip: Good            | Times(ms) -> MP: 89.8, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0742 | Phase: High            | Hip: Good            | Times(ms) -> MP: 83.6, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 0743 | Phase: High            | Hip: Good            | Times(ms) -> MP: 81.6, Feat: 00.2, Predict: 04.2, States: 00.0
Frame: 0744 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 91.8, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0745 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.3, Feat: 00.1, Predict: 04.6, States: 00.0
Frame: 0746 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 100.3, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0747 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 90.5, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0748 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 90.8, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0749 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 84.2, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0750 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 88.5, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0751 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 86.7, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0752 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 85.9, Feat: 00.1, Predict: 04.7, States: 00.0
Frame: 0753 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 91.0, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0754 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 97.0, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0755 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.7, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0756 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 80.0, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0757 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 93.3, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0758 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 96.2, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0759 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 103.4, Feat: 00.1, Predict: 08.0, States: 00.0
Frame: 0760 | Phase: None            | Hip: None            | Times(ms) -> MP: 134.7, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0761 | Phase: None            | Hip: None            | Times(ms) -> MP: 22.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0763 | Phase: None            | Hip: None            | Times(ms) -> MP: 23.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0765 | Phase: None            | Hip: None            | Times(ms) -> MP: 23.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0766 | Phase: None            | Hip: None            | Times(ms) -> MP: 21.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0768 | Phase: None            | Hip: None            | Times(ms) -> MP: 21.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0770 | Phase: None            | Hip: None            | Times(ms) -> MP: 28.9, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0771 | Phase: None            | Hip: None            | Times(ms) -> MP: 32.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0772 | Phase: None            | Hip: None            | Times(ms) -> MP: 22.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0774 | Phase: None            | Hip: None            | Times(ms) -> MP: 26.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0775 | Phase: None            | Hip: None            | Times(ms) -> MP: 20.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0777 | Phase: None            | Hip: None            | Times(ms) -> MP: 28.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0778 | Phase: None            | Hip: None            | Times(ms) -> MP: 19.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0780 | Phase: None            | Hip: None            | Times(ms) -> MP: 21.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0782 | Phase: None            | Hip: None            | Times(ms) -> MP: 24.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0783 | Phase: None            | Hip: None            | Times(ms) -> MP: 21.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0785 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 108.8, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0786 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.1, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 0787 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 80.4, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0788 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.4, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0789 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.8, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0790 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.7, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0791 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.0, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0792 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.4, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0793 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.0, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0794 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.0, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0795 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.8, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0796 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.1, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0797 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.3, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0798 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.0, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0799 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0800 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.6, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0801 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 61.7, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0802 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.4, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0803 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 79.8, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0804 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 62.7, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0805 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 75.2, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0806 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.6, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0807 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.2, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0808 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.1, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0809 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.3, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0810 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.6, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0811 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.3, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0812 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.9, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0813 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.4, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0814 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0815 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.1, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0816 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.5, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0817 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 80.1, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0818 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.7, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0819 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.3, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0820 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.1, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0821 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.3, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0822 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.0, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0823 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.6, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0824 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.8, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0825 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.3, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0826 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.9, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0827 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.9, Feat: 00.1, Predict: 04.9, States: 00.0
Frame: 0828 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 78.3, Feat: 00.1, Predict: 05.2, States: 00.0
Frame: 0829 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 79.9, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0830 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 78.2, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0831 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.2, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0832 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.7, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0833 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 85.6, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0834 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 89.3, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0835 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.5, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0836 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 92.8, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0837 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 90.0, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 0838 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 85.6, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0839 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 92.1, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0840 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 92.9, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0841 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 88.7, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0842 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 87.3, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0843 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 91.6, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 0844 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 95.6, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0845 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 102.2, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0846 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 90.2, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0847 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 99.3, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0848 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 80.4, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0849 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.8, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0850 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 92.9, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0851 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 117.5, Feat: 00.1, Predict: 07.4, States: 00.0
Frame: 0852 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 92.8, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0853 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 89.8, Feat: 00.1, Predict: 06.9, States: 00.0
Frame: 0854 | Phase: High            | Hip: Good            | Times(ms) -> MP: 87.2, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0855 | Phase: High            | Hip: Good            | Times(ms) -> MP: 102.1, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0856 | Phase: High            | Hip: Good            | Times(ms) -> MP: 96.4, Feat: 00.1, Predict: 04.6, States: 00.0
Frame: 0857 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 91.8, Feat: 00.1, Predict: 06.2, States: 00.0
Frame: 0858 | Phase: High            | Hip: Good            | Times(ms) -> MP: 92.6, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0859 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 86.0, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0860 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.9, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0861 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 86.5, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0862 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.9, Feat: 00.1, Predict: 04.5, States: 00.1
Frame: 0863 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 75.2, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0864 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.4, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0865 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.0, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0866 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.5, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0867 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.9, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 0868 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.5, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0869 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.9, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0870 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.5, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0871 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.4, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0872 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.6, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0873 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.4, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0874 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.9, Feat: 00.2, Predict: 04.7, States: 00.0
Frame: 0875 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.6, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0876 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.9, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0877 | Phase: None            | Hip: None            | Times(ms) -> MP: 67.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0878 | Phase: None            | Hip: None            | Times(ms) -> MP: 16.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0880 | Phase: None            | Hip: None            | Times(ms) -> MP: 18.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0882 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.3, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0883 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0884 | Phase: None            | Hip: None            | Times(ms) -> MP: 70.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0885 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.3, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0886 | Phase: None            | Hip: None            | Times(ms) -> MP: 72.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0887 | Phase: None            | Hip: None            | Times(ms) -> MP: 17.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0889 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0890 | Phase: None            | Hip: None            | Times(ms) -> MP: 14.7, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0891 | Phase: None            | Hip: None            | Times(ms) -> MP: 16.7, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0893 | Phase: None            | Hip: None            | Times(ms) -> MP: 16.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0895 | Phase: None            | Hip: None            | Times(ms) -> MP: 17.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0897 | Phase: None            | Hip: None            | Times(ms) -> MP: 18.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0899 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.7, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0901 | Phase: None            | Hip: None            | Times(ms) -> MP: 16.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0903 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.9, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0905 | Phase: None            | Hip: None            | Times(ms) -> MP: 14.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0907 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0909 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.7, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0911 | Phase: None            | Hip: None            | Times(ms) -> MP: 22.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0913 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.5, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0914 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.2, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0915 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.7, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0916 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 62.6, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0917 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.1, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0918 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.6, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 0919 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.8, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0920 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 87.1, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0921 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.0, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0922 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.4, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0923 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.0, Feat: 00.1, Predict: 06.0, States: 00.0
Frame: 0924 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.3, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0925 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.5, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0926 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.4, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0927 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.0, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0928 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 84.1, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0929 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 102.8, Feat: 00.1, Predict: 04.9, States: 00.0
Frame: 0930 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.6, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0931 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 104.2, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0932 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.1, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 0933 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 85.5, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0934 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 96.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0935 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 93.0, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0936 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 117.5, Feat: 00.1, Predict: 06.4, States: 00.0
Frame: 0937 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 99.0, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 0938 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 99.3, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0939 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 100.6, Feat: 00.1, Predict: 04.6, States: 00.0
Frame: 0940 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.9, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0941 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 86.5, Feat: 00.1, Predict: 05.4, States: 00.0
Frame: 0942 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 112.8, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0943 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 149.9, Feat: 00.1, Predict: 05.7, States: 00.0
Frame: 0944 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 127.5, Feat: 00.1, Predict: 05.5, States: 00.0
Frame: 0945 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 127.6, Feat: 00.1, Predict: 06.0, States: 00.0
Frame: 0946 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 151.5, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 0947 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 101.6, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 0948 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 91.2, Feat: 00.1, Predict: 04.6, States: 00.0
Frame: 0949 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 101.1, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0950 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 108.3, Feat: 00.1, Predict: 06.4, States: 00.0
Frame: 0951 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 89.7, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 0952 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.7, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0953 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.1, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0954 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.6, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0955 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 107.1, Feat: 00.1, Predict: 03.3, States: 00.0
