Source: Offline Video - Maximum Push-Ups in One Minute - International Book Of Records - International Book Of Records (1080p).mp4
Date & Time: 2026-07-16 07:46:48
==========================================================================================
Frame: 0001 | Processed: Yes  | TS(ms): 1784186802913 | Delta: 0000 | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Good       | Times(ms) -> MP: 69.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1064 | Processed: Yes  | TS(ms): 1784186845433 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1065 | Processed: Yes  | TS(ms): 1784186845473 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1066 | Processed: Yes  | TS(ms): 1784186845513 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 1067 | Processed: Yes  | TS(ms): 1784186845553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 55.2, Feat: 00.3, Predict: 02.3, States: 00.0
Frame: 1068 | Processed: Yes  | TS(ms): 1784186845593 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1069 | Processed: Yes  | TS(ms): 1784186845633 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1070 | Processed: Yes  | TS(ms): 1784186845673 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 21 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1071 | Processed: Yes  | TS(ms): 1784186845713 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 49.1, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 1072 | Processed: Yes  | TS(ms): 1784186845753 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1073 | Processed: Yes  | TS(ms): 1784186845793 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.3, Predict: 02.4, States: 00.0
Frame: 1074 | Processed: Yes  | TS(ms): 1784186845833 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.0, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1075 | Processed: Yes  | TS(ms): 1784186845873 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1076 | Processed: Yes  | TS(ms): 1784186845913 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1077 | Processed: Yes  | TS(ms): 1784186845953 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.1, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 1078 | Processed: Yes  | TS(ms): 1784186845993 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 21 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1079 | Processed: Yes  | TS(ms): 1784186846033 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 22 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 51.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1080 | Processed: Yes  | TS(ms): 1784186846073 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1081 | Processed: Yes  | TS(ms): 1784186846113 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.4, Feat: 00.3, Predict: 02.5, States: 00.0
Frame: 1082 | Processed: Yes  | TS(ms): 1784186846153 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1083 | Processed: Yes  | TS(ms): 1784186846193 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1084 | Processed: Yes  | TS(ms): 1784186846233 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.7, Feat: 00.3, Predict: 02.4, States: 00.0
Frame: 1085 | Processed: Yes  | TS(ms): 1784186846273 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1086 | Processed: Yes  | TS(ms): 1784186846313 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 52.6, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 1087 | Processed: Yes  | TS(ms): 1784186846353 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1088 | Processed: Yes  | TS(ms): 1784186846393 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1089 | Processed: Yes  | TS(ms): 1784186846433 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1090 | Processed: Yes  | TS(ms): 1784186846473 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1091 | Processed: Yes  | TS(ms): 1784186846513 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.5, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 1092 | Processed: Yes  | TS(ms): 1784186846553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.3, Predict: 02.4, States: 00.0
Frame: 1093 | Processed: Yes  | TS(ms): 1784186846593 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.2, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1094 | Processed: Yes  | TS(ms): 1784186846633 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1095 | Processed: Yes  | TS(ms): 1784186846673 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.3, Predict: 03.0, States: 00.0
Frame: 1096 | Processed: Yes  | TS(ms): 1784186846713 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.3, Predict: 02.6, States: 00.0
Frame: 1097 | Processed: Yes  | TS(ms): 1784186846753 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1098 | Processed: Yes  | TS(ms): 1784186846793 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1099 | Processed: Yes  | TS(ms): 1784186846833 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.3, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1100 | Processed: Yes  | TS(ms): 1784186846873 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.1, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 1101 | Processed: Yes  | TS(ms): 1784186846913 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1102 | Processed: Yes  | TS(ms): 1784186846953 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.5, Feat: 00.3, Predict: 03.0, States: 00.0
Frame: 1103 | Processed: Yes  | TS(ms): 1784186846993 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 1104 | Processed: Yes  | TS(ms): 1784186847033 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.1, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 1105 | Processed: Yes  | TS(ms): 1784186847073 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.3, Predict: 02.4, States: 00.0
Frame: 1106 | Processed: Yes  | TS(ms): 1784186847113 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.1, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 1107 | Processed: Yes  | TS(ms): 1784186847153 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 53.3, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 1108 | Processed: Yes  | TS(ms): 1784186847193 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1109 | Processed: Yes  | TS(ms): 1784186847233 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1110 | Processed: Yes  | TS(ms): 1784186847273 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1111 | Processed: Yes  | TS(ms): 1784186847313 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1112 | Processed: Yes  | TS(ms): 1784186847353 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1113 | Processed: Yes  | TS(ms): 1784186847393 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 1114 | Processed: Yes  | TS(ms): 1784186847433 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1115 | Processed: Yes  | TS(ms): 1784186847473 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.9, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 1116 | Processed: Yes  | TS(ms): 1784186847513 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 22 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 1117 | Processed: Yes  | TS(ms): 1784186847553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1118 | Processed: Yes  | TS(ms): 1784186847593 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 48.9, Feat: 00.3, Predict: 02.3, States: 00.0
Frame: 1119 | Processed: Yes  | TS(ms): 1784186847633 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1120 | Processed: Yes  | TS(ms): 1784186847673 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1121 | Processed: Yes  | TS(ms): 1784186847713 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1122 | Processed: Yes  | TS(ms): 1784186847753 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1123 | Processed: Yes  | TS(ms): 1784186847793 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 52.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1124 | Processed: Yes  | TS(ms): 1784186847833 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.0, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1125 | Processed: Yes  | TS(ms): 1784186847873 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1126 | Processed: Yes  | TS(ms): 1784186847913 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 1127 | Processed: Yes  | TS(ms): 1784186847953 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1128 | Processed: Yes  | TS(ms): 1784186847993 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 1129 | Processed: Yes  | TS(ms): 1784186848033 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1130 | Processed: Yes  | TS(ms): 1784186848073 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1131 | Processed: Yes  | TS(ms): 1784186848113 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 22 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 1132 | Processed: Yes  | TS(ms): 1784186848153 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1133 | Processed: Yes  | TS(ms): 1784186848193 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 22 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1134 | Processed: Yes  | TS(ms): 1784186848233 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1135 | Processed: Yes  | TS(ms): 1784186848273 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1136 | Processed: Yes  | TS(ms): 1784186848313 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.7, Feat: 00.3, Predict: 02.4, States: 00.0
Frame: 1137 | Processed: Yes  | TS(ms): 1784186848353 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1138 | Processed: Yes  | TS(ms): 1784186848393 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1139 | Processed: Yes  | TS(ms): 1784186848433 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.8, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 1140 | Processed: Yes  | TS(ms): 1784186848473 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 54.2, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 1141 | Processed: Yes  | TS(ms): 1784186848513 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 22 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1142 | Processed: Yes  | TS(ms): 1784186848553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1143 | Processed: Yes  | TS(ms): 1784186848593 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 51.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1144 | Processed: Yes  | TS(ms): 1784186848633 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.9, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1145 | Processed: Yes  | TS(ms): 1784186848673 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1146 | Processed: Yes  | TS(ms): 1784186848713 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1147 | Processed: Yes  | TS(ms): 1784186848753 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1148 | Processed: Yes  | TS(ms): 1784186848793 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1149 | Processed: Yes  | TS(ms): 1784186848833 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1150 | Processed: Yes  | TS(ms): 1784186848873 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1151 | Processed: Yes  | TS(ms): 1784186848913 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1152 | Processed: Yes  | TS(ms): 1784186848953 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1153 | Processed: Yes  | TS(ms): 1784186848993 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.8, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 1154 | Processed: Yes  | TS(ms): 1784186849033 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.2, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 1155 | Processed: Yes  | TS(ms): 1784186849073 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1156 | Processed: Yes  | TS(ms): 1784186849113 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1157 | Processed: Yes  | TS(ms): 1784186849153 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 51.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 1158 | Processed: Yes  | TS(ms): 1784186849193 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 1159 | Processed: Yes  | TS(ms): 1784186849233 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.3, Predict: 02.3, States: 00.0
Frame: 1160 | Processed: Yes  | TS(ms): 1784186849273 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 52.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1161 | Processed: Yes  | TS(ms): 1784186849313 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 1162 | Processed: Yes  | TS(ms): 1784186849353 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.8, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1163 | Processed: Yes  | TS(ms): 1784186849393 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 1164 | Processed: Yes  | TS(ms): 1784186849433 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.3, Predict: 02.6, States: 00.0
Frame: 1165 | Processed: Yes  | TS(ms): 1784186849473 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 46.7, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 1166 | Processed: Yes  | TS(ms): 1784186849513 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1167 | Processed: Yes  | TS(ms): 1784186849553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 1168 | Processed: Yes  | TS(ms): 1784186849593 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 1169 | Processed: Yes  | TS(ms): 1784186849633 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 22 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.2, Feat: 00.3, Predict: 02.8, States: 00.0
