Source: Live Camera
Date & Time: 2026-07-11 19:17:01
==========================================================================================
Frame: 0286 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 98.2, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0706 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 73.9, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0707 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.2, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0708 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 80.2, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0709 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 74.6, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0710 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 76.2, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0711 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 73.6, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0712 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.5, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0713 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.6, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0714 | Phase: High            | Hip: Good            | Times(ms) -> MP: 76.0, Feat: 00.8, Predict: 03.9, States: 00.0
Frame: 0715 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0716 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.1, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0717 | Phase: High            | Hip: Good            | Times(ms) -> MP: 65.5, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0718 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.6, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0719 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0720 | Phase: High            | Hip: Good            | Times(ms) -> MP: 71.0, Feat: 00.1, Predict: 04.7, States: 00.0
Frame: 0721 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.4, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0722 | Phase: High            | Hip: Good            | Times(ms) -> MP: 72.1, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 0723 | Phase: High            | Hip: Good            | Times(ms) -> MP: 72.7, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0724 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.1, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 0725 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.0, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0726 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.2, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0727 | Phase: High            | Hip: Good            | Times(ms) -> MP: 65.2, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0728 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.0, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0729 | Phase: High            | Hip: Good            | Times(ms) -> MP: 73.0, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0730 | Phase: High            | Hip: Good            | Times(ms) -> MP: 76.0, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0731 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.9, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 0732 | Phase: High            | Hip: Good            | Times(ms) -> MP: 72.7, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0733 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.7, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0734 | Phase: High            | Hip: Good            | Times(ms) -> MP: 71.0, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0735 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.9, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0736 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0737 | Phase: High            | Hip: Good            | Times(ms) -> MP: 65.4, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0738 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.2, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0739 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.4, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0740 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 76.3, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0741 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0742 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.3, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0743 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.4, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 0744 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 62.9, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0745 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0746 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.2, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0747 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.6, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0748 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.4, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0749 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0750 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.2, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0751 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.0, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 0752 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.2, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0753 | Phase: High            | Hip: Good            | Times(ms) -> MP: 72.2, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0754 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.4, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0755 | Phase: High            | Hip: Good            | Times(ms) -> MP: 75.9, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0756 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.0, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0757 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.7, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0758 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.4, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0759 | Phase: High            | Hip: Good            | Times(ms) -> MP: 78.4, Feat: 00.1, Predict: 05.4, States: 00.0
Frame: 0760 | Phase: High            | Hip: Good            | Times(ms) -> MP: 76.2, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0761 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.7, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0762 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.9, Feat: 00.1, Predict: 04.9, States: 00.0
Frame: 0763 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.4, Feat: 00.1, Predict: 05.0, States: 00.0
Frame: 0764 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.4, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0765 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.0, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0766 | Phase: High            | Hip: Good            | Times(ms) -> MP: 76.4, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0767 | Phase: High            | Hip: Good            | Times(ms) -> MP: 73.1, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0768 | Phase: High            | Hip: Good            | Times(ms) -> MP: 83.1, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0769 | Phase: High            | Hip: Good            | Times(ms) -> MP: 73.3, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0770 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.0, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0771 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.5, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0772 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 79.9, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0773 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 80.6, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0774 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.1, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0775 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.5, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 0776 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.6, Feat: 00.1, Predict: 03.7, States: 00.1
Frame: 0777 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.9, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0778 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.9, Feat: 00.1, Predict: 05.9, States: 00.0
Frame: 0779 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 78.6, Feat: 00.1, Predict: 06.9, States: 00.0
Frame: 0780 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 104.7, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0781 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.6, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0782 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.7, Feat: 00.1, Predict: 04.9, States: 00.0
Frame: 0783 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0784 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 79.4, Feat: 00.1, Predict: 04.7, States: 00.0
Frame: 0785 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.6, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0786 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 79.8, Feat: 00.1, Predict: 05.3, States: 00.0
Frame: 0787 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 77.5, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0788 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 78.3, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0789 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 100.3, Feat: 00.1, Predict: 06.7, States: 00.0
Frame: 0790 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 76.4, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0791 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.2, Feat: 00.1, Predict: 04.6, States: 00.0
Frame: 0792 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.4, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0793 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.7, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0794 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.6, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0795 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 79.7, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0796 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 81.8, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0797 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 71.9, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0798 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 73.0, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0799 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.3, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0800 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.9, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0801 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.6, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0802 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 76.0, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0803 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.9, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0804 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.3, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0805 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 63.2, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0806 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.4, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0807 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0808 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.0, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0809 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.9, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0810 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0811 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.7, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0812 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.8, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0813 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.8, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0814 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.1, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0815 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.9, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0816 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 64.5, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0817 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.1, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0818 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0819 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 64.8, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0820 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 63.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0821 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 64.2, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0822 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.9, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0823 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.3, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0824 | Phase: High            | Hip: Good            | Times(ms) -> MP: 73.3, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0825 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.4, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0826 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.4, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0827 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.0, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0828 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.1, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0829 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.0, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0830 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.1, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0831 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.2, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0832 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.8, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0833 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.7, Feat: 00.1, Predict: 05.5, States: 00.0
Frame: 0834 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.5, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0835 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.7, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 0836 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.3, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0837 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.7, Feat: 00.1, Predict: 04.8, States: 00.0
Frame: 0838 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.0, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0839 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.5, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 0840 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.9, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0841 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.6, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0842 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 75.3, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0843 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.9, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0844 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.5, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0845 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.0, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0846 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.6, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0847 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 73.8, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0848 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 79.8, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0849 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 66.9, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0850 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 79.9, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0851 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 74.1, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0852 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 69.5, Feat: 00.1, Predict: 05.9, States: 00.0
Frame: 0853 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 70.3, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0854 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 67.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0855 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 74.3, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0856 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 86.2, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 0857 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 95.6, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0858 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 77.7, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 0859 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 79.8, Feat: 00.1, Predict: 05.6, States: 00.0
Frame: 0860 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 77.5, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0861 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 80.1, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0862 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 75.3, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0863 | Phase: High            | Hip: Too High        | Times(ms) -> MP: 72.4, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0864 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.0, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0865 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.1, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0866 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.4, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0867 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.3, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 0868 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.5, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0869 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.9, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0870 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.9, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0871 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.5, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 0872 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.4, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0873 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.4, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0874 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.5, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 0875 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.4, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0876 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.4, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0877 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.4, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0878 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.8, Feat: 00.1, Predict: 06.2, States: 00.0
Frame: 0879 | Phase: High            | Hip: Good            | Times(ms) -> MP: 65.9, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0880 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0881 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.0, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0882 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.4, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0883 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.4, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0884 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 69.9, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0885 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 68.4, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0886 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 67.6, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 0887 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 71.9, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 0888 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 68.0, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0889 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 69.9, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0890 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 67.5, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 0891 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 66.3, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0892 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 66.0, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0893 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 70.4, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0894 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 65.6, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0895 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 70.2, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0896 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 79.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0897 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 74.7, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0898 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 67.7, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0899 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 72.3, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 0900 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 66.8, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0901 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 69.9, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0902 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 68.6, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0903 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 70.0, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0904 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 67.3, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0905 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.0, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0906 | Phase: High            | Hip: Good            | Times(ms) -> MP: 71.4, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 0907 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.6, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 0908 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.1, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0909 | Phase: High            | Hip: Good            | Times(ms) -> MP: 73.2, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 0910 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.0, Feat: 00.1, Predict: 04.7, States: 00.0
Frame: 0911 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.8, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 0912 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 75.3, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 0913 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.4, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0914 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.4, Feat: 00.1, Predict: 02.6, States: 00.0
