Source: Live Camera
Date & Time: 2026-07-13 18:33:40
==========================================================================================
Frame: 0239 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.3, Predict: 03.8, States: 00.0
Frame: 0663 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.6, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0664 | Phase: High            | Hip: Good            | Times(ms) -> MP: 62.4, Feat: 00.2, Predict: 04.8, States: 00.0
Frame: 0665 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.0, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0666 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.1, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0667 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.7, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0668 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.0, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0669 | Phase: High            | Hip: Good            | Times(ms) -> MP: 59.0, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0670 | Phase: High            | Hip: Good            | Times(ms) -> MP: 65.4, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0671 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.7, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0672 | Phase: High            | Hip: Good            | Times(ms) -> MP: 62.5, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0673 | Phase: High            | Hip: Good            | Times(ms) -> MP: 61.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0674 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.2, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0675 | Phase: High            | Hip: Good            | Times(ms) -> MP: 62.2, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0676 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.5, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0677 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.5, Feat: 00.4, Predict: 02.9, States: 00.0
Frame: 0678 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.4, Feat: 00.4, Predict: 03.9, States: 00.0
Frame: 0679 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.5, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0680 | Phase: High            | Hip: Good            | Times(ms) -> MP: 83.1, Feat: 00.7, Predict: 05.1, States: 00.0
Frame: 0681 | Phase: High            | Hip: Good            | Times(ms) -> MP: 65.4, Feat: 00.3, Predict: 04.1, States: 00.0
Frame: 0682 | Phase: High            | Hip: Good            | Times(ms) -> MP: 61.2, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0683 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.7, Feat: 00.3, Predict: 04.7, States: 00.1
Frame: 0684 | Phase: High            | Hip: Good            | Times(ms) -> MP: 64.9, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0685 | Phase: High            | Hip: Good            | Times(ms) -> MP: 62.3, Feat: 00.5, Predict: 04.3, States: 00.0
Frame: 0686 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.5, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0687 | Phase: High            | Hip: Good            | Times(ms) -> MP: 73.9, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0688 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.5, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0689 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0690 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.7, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0691 | Phase: High            | Hip: Good            | Times(ms) -> MP: 73.7, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0692 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0693 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.3, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0694 | Phase: High            | Hip: Good            | Times(ms) -> MP: 62.6, Feat: 00.2, Predict: 06.1, States: 00.0
Frame: 0695 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0696 | Phase: High            | Hip: Good            | Times(ms) -> MP: 73.9, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0697 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.3, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0698 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.8, Feat: 00.5, Predict: 05.5, States: 00.0
Frame: 0699 | Phase: High            | Hip: Good            | Times(ms) -> MP: 74.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0700 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.9, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0701 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.9, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0702 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.9, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0703 | Phase: High            | Hip: Good            | Times(ms) -> MP: 63.7, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0704 | Phase: High            | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.3, Predict: 04.8, States: 00.0
Frame: 0705 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.8, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0706 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.1, Feat: 00.5, Predict: 05.0, States: 00.0
Frame: 0707 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.1, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0708 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.3, Feat: 00.4, Predict: 03.9, States: 00.0
Frame: 0709 | Phase: High            | Hip: Good            | Times(ms) -> MP: 79.1, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0710 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.2, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0711 | Phase: High            | Hip: Good            | Times(ms) -> MP: 76.0, Feat: 00.3, Predict: 03.9, States: 00.0
Frame: 0712 | Phase: High            | Hip: Good            | Times(ms) -> MP: 73.0, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0713 | Phase: High            | Hip: Good            | Times(ms) -> MP: 77.3, Feat: 01.1, Predict: 03.7, States: 00.0
Frame: 0714 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.5, Feat: 00.5, Predict: 04.4, States: 00.0
Frame: 0715 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 71.6, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0716 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0717 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 65.5, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0718 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.1, Feat: 00.2, Predict: 04.8, States: 00.0
Frame: 0719 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 107.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0720 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 77.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0721 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 71.3, Feat: 00.3, Predict: 06.6, States: 00.0
Frame: 0722 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 78.9, Feat: 00.3, Predict: 05.6, States: 00.0
Frame: 0723 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.4, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0724 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 75.5, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0725 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.9, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0726 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.3, Feat: 00.3, Predict: 03.9, States: 00.0
Frame: 0727 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 80.1, Feat: 00.2, Predict: 04.5, States: 00.0
Frame: 0728 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.9, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0729 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.8, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0730 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.2, Feat: 00.3, Predict: 04.7, States: 00.0
Frame: 0731 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.2, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0732 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 61.6, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0733 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.8, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0734 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.5, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0735 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.2, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0736 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0737 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.6, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0738 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 64.4, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0739 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.1, Feat: 00.2, Predict: 05.5, States: 00.0
Frame: 0740 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 62.9, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0741 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 63.6, Feat: 00.2, Predict: 04.2, States: 00.0
Frame: 0742 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 62.7, Feat: 00.2, Predict: 03.0, States: 00.1
Frame: 0743 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 59.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0744 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.5, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0745 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 64.1, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0746 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 77.4, Feat: 00.3, Predict: 03.4, States: 00.0
Frame: 0747 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0748 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 73.2, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0749 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0750 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.2, Predict: 04.7, States: 00.0
Frame: 0751 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0752 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.3, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0753 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 75.4, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0754 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.9, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0755 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.9, Feat: 00.4, Predict: 05.3, States: 00.0
Frame: 0756 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.7, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0757 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 67.6, Feat: 00.2, Predict: 04.3, States: 00.0
Frame: 0758 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.4, Feat: 00.3, Predict: 03.0, States: 00.0
Frame: 0759 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 67.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0760 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 92.8, Feat: 00.2, Predict: 05.5, States: 00.0
Frame: 0761 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.5, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0762 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 63.3, Feat: 00.6, Predict: 03.4, States: 00.0
Frame: 0763 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 61.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0764 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 76.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0765 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 66.0, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0766 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 67.7, Feat: 01.3, Predict: 03.9, States: 00.0
Frame: 0767 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 71.7, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0768 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0769 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.5, Feat: 00.3, Predict: 04.0, States: 00.0
Frame: 0770 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 69.6, Feat: 00.3, Predict: 03.9, States: 00.0
Frame: 0771 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 67.7, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0772 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 75.8, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0773 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 78.5, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0774 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 84.4, Feat: 00.3, Predict: 04.1, States: 00.0
Frame: 0775 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 77.2, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0776 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 74.4, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0777 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0778 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 70.5, Feat: 00.2, Predict: 05.1, States: 00.0
Frame: 0779 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 76.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0780 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0781 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 86.5, Feat: 00.3, Predict: 04.4, States: 00.0
Frame: 0782 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 83.4, Feat: 00.2, Predict: 05.3, States: 00.0
Frame: 0783 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 73.6, Feat: 00.2, Predict: 04.6, States: 00.0
Frame: 0784 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 86.9, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0785 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 72.3, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0786 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 85.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0787 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 74.3, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0788 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 76.2, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0789 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 78.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0790 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0791 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0792 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 85.5, Feat: 00.3, Predict: 04.5, States: 00.0
Frame: 0793 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 93.7, Feat: 00.4, Predict: 05.0, States: 00.0
Frame: 0794 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.1, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0795 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 92.7, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0796 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.6, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0797 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.9, Feat: 00.3, Predict: 05.3, States: 00.0
Frame: 0798 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.0, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0799 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 78.5, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0800 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 93.5, Feat: 00.3, Predict: 06.3, States: 00.0
Frame: 0801 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.5, Feat: 00.3, Predict: 03.3, States: 00.0
Frame: 0802 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.8, Feat: 00.2, Predict: 04.7, States: 00.0
Frame: 0803 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.5, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0804 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.3, Feat: 00.2, Predict: 04.6, States: 00.0
Frame: 0805 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.9, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0806 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 79.7, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0807 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.6, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0808 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.5, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0809 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.0, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0810 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.6, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0811 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.8, Feat: 00.3, Predict: 03.6, States: 00.0
Frame: 0812 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.6, Feat: 00.3, Predict: 04.7, States: 00.0
Frame: 0813 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.3, Feat: 00.3, Predict: 04.0, States: 00.0
Frame: 0814 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 62.9, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0815 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.4, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0816 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.0, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0817 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.2, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0818 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.9, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0819 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.3, Feat: 00.5, Predict: 03.7, States: 00.0
Frame: 0820 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.9, Feat: 00.3, Predict: 03.1, States: 00.0
Frame: 0821 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0822 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.6, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0823 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0824 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.8, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0825 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 59.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0826 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 62.3, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0827 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 61.6, Feat: 00.5, Predict: 04.2, States: 00.0
Frame: 0828 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.9, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0829 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.8, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0830 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.9, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0831 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.1, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0832 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.1, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0833 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.2, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0834 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.7, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0835 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0836 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.4, Feat: 00.2, Predict: 03.3, States: 00.1
Frame: 0837 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 61.8, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0838 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.2, Feat: 00.3, Predict: 02.9, States: 00.0
Frame: 0839 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.6, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0840 | Phase: None            | Hip: None            | Times(ms) -> MP: 65.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0841 | Phase: None            | Hip: None            | Times(ms) -> MP: 18.9, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0844 | Phase: None            | Hip: None            | Times(ms) -> MP: 16.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0845 | Phase: None            | Hip: None            | Times(ms) -> MP: 20.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0847 | Phase: None            | Hip: None            | Times(ms) -> MP: 20.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0848 | Phase: None            | Hip: None            | Times(ms) -> MP: 17.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0849 | Phase: None            | Hip: None            | Times(ms) -> MP: 20.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0851 | Phase: None            | Hip: None            | Times(ms) -> MP: 28.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0853 | Phase: None            | Hip: None            | Times(ms) -> MP: 17.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0854 | Phase: None            | Hip: None            | Times(ms) -> MP: 33.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0855 | Phase: None            | Hip: None            | Times(ms) -> MP: 16.7, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0857 | Phase: None            | Hip: None            | Times(ms) -> MP: 32.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0858 | Phase: None            | Hip: None            | Times(ms) -> MP: 21.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0860 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 99.8, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0861 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.9, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0862 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.1, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0863 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.2, Feat: 00.2, Predict: 04.2, States: 00.0
Frame: 0864 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.0, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0865 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.3, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0866 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 75.3, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0867 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.3, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0868 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.5, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0869 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.8, Feat: 00.6, Predict: 03.8, States: 00.0
Frame: 0870 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.3, Feat: 00.3, Predict: 03.9, States: 00.0
Frame: 0871 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0872 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 78.8, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0873 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 80.3, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0874 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.0, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0875 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.5, Feat: 01.1, Predict: 05.2, States: 00.0
Frame: 0876 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.2, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0877 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 84.1, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0878 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.0, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0879 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.1, Feat: 00.2, Predict: 04.2, States: 00.0
