Source: Offline Video - doron_test_for_project.mp4
Date & Time: 2026-07-16 07:01:44
==========================================================================================
Frame: 0001 | Processed: Yes  | TS(ms): 1784185055324 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Good       | Times(ms) -> MP: 47.8, Feat: 00.3, Predict: 02.4, States: 00.0
Frame: 0215 | Processed: Yes  | TS(ms): 1784185062386 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0216 | Processed: Yes  | TS(ms): 1784185062419 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 49.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0217 | Processed: Yes  | TS(ms): 1784185062452 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0218 | Processed: Yes  | TS(ms): 1784185062485 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 48.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0219 | Processed: Yes  | TS(ms): 1784185062518 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0220 | Processed: Yes  | TS(ms): 1784185062551 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0221 | Processed: Yes  | TS(ms): 1784185062584 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 50.1, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0222 | Processed: Yes  | TS(ms): 1784185062617 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0223 | Processed: Yes  | TS(ms): 1784185062650 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0224 | Processed: Yes  | TS(ms): 1784185062683 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 02 | RepState: ascending_mid   | HipStatus: Too High   | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0225 | Processed: Yes  | TS(ms): 1784185062716 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 45.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0226 | Processed: Yes  | TS(ms): 1784185062749 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0227 | Processed: Yes  | TS(ms): 1784185062782 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 50.2, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0228 | Processed: Yes  | TS(ms): 1784185062815 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0229 | Processed: Yes  | TS(ms): 1784185062848 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0230 | Processed: Yes  | TS(ms): 1784185062881 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 52.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0231 | Processed: Yes  | TS(ms): 1784185062914 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0232 | Processed: Yes  | TS(ms): 1784185062947 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 49.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0233 | Processed: Yes  | TS(ms): 1784185062980 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0234 | Processed: Yes  | TS(ms): 1784185063013 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 49.8, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0235 | Processed: Yes  | TS(ms): 1784185063046 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0236 | Processed: Yes  | TS(ms): 1784185063079 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0237 | Processed: Yes  | TS(ms): 1784185063112 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 52.2, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0238 | Processed: Yes  | TS(ms): 1784185063145 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0239 | Processed: Yes  | TS(ms): 1784185063178 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0240 | Processed: Yes  | TS(ms): 1784185063211 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0241 | Processed: Yes  | TS(ms): 1784185063244 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0242 | Processed: Yes  | TS(ms): 1784185063277 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0243 | Processed: Yes  | TS(ms): 1784185063310 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0244 | Processed: Yes  | TS(ms): 1784185063343 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0245 | Processed: Yes  | TS(ms): 1784185063376 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 48.3, Feat: 00.3, Predict: 03.2, States: 00.0
Frame: 0246 | Processed: Yes  | TS(ms): 1784185063409 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0247 | Processed: Yes  | TS(ms): 1784185063442 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0248 | Processed: Yes  | TS(ms): 1784185063475 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0249 | Processed: Yes  | TS(ms): 1784185063508 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0250 | Processed: Yes  | TS(ms): 1784185063541 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0251 | Processed: Yes  | TS(ms): 1784185063574 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0252 | Processed: Yes  | TS(ms): 1784185063607 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0253 | Processed: Yes  | TS(ms): 1784185063640 | Delta: 0000 | Phase: High            | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0254 | Processed: Yes  | TS(ms): 1784185063673 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0255 | Processed: Yes  | TS(ms): 1784185063706 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: HIGH            | HipStatus: Too Low    | Times(ms) -> MP: 49.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0256 | Processed: Yes  | TS(ms): 1784185063739 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 52.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0257 | Processed: Yes  | TS(ms): 1784185063772 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 45.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0258 | Processed: Yes  | TS(ms): 1784185063805 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0259 | Processed: Yes  | TS(ms): 1784185063838 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 45.7, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 0260 | Processed: Yes  | TS(ms): 1784185063871 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 52.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0261 | Processed: Yes  | TS(ms): 1784185063904 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0262 | Processed: Yes  | TS(ms): 1784185063937 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 46.0, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0263 | Processed: Yes  | TS(ms): 1784185063970 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0264 | Processed: Yes  | TS(ms): 1784185064003 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0265 | Processed: Yes  | TS(ms): 1784185064036 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0266 | Processed: Yes  | TS(ms): 1784185064069 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0267 | Processed: Yes  | TS(ms): 1784185064102 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0268 | Processed: Yes  | TS(ms): 1784185064135 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 03 | RepState: descending_mid  | HipStatus: Too Low    | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0269 | Processed: Yes  | TS(ms): 1784185064168 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Too Low    | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0270 | Processed: Yes  | TS(ms): 1784185064201 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Too Low    | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0271 | Processed: Yes  | TS(ms): 1784185064234 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0272 | Processed: Yes  | TS(ms): 1784185064267 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0273 | Processed: Yes  | TS(ms): 1784185064300 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0274 | Processed: Yes  | TS(ms): 1784185064333 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0275 | Processed: Yes  | TS(ms): 1784185064366 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 50.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0276 | Processed: Yes  | TS(ms): 1784185064399 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0277 | Processed: Yes  | TS(ms): 1784185064432 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 48.8, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0278 | Processed: Yes  | TS(ms): 1784185064465 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0279 | Processed: Yes  | TS(ms): 1784185064498 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 52.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0280 | Processed: Yes  | TS(ms): 1784185064531 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0281 | Processed: Yes  | TS(ms): 1784185064564 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0282 | Processed: Yes  | TS(ms): 1784185064597 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 45.4, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0283 | Processed: Yes  | TS(ms): 1784185064630 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0284 | Processed: Yes  | TS(ms): 1784185064663 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 47.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0285 | Processed: Yes  | TS(ms): 1784185064696 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0286 | Processed: Yes  | TS(ms): 1784185064729 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 45.5, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0287 | Processed: Yes  | TS(ms): 1784185064762 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 47.1, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0288 | Processed: Yes  | TS(ms): 1784185064795 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 45.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0289 | Processed: Yes  | TS(ms): 1784185064828 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0290 | Processed: Yes  | TS(ms): 1784185064861 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0291 | Processed: Yes  | TS(ms): 1784185064894 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0292 | Processed: Yes  | TS(ms): 1784185064927 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0293 | Processed: Yes  | TS(ms): 1784185064960 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 46.4, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0294 | Processed: Yes  | TS(ms): 1784185064993 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0295 | Processed: Yes  | TS(ms): 1784185065026 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0296 | Processed: Yes  | TS(ms): 1784185065059 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0297 | Processed: Yes  | TS(ms): 1784185065092 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0298 | Processed: Yes  | TS(ms): 1784185065125 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0299 | Processed: Yes  | TS(ms): 1784185065158 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 45.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0300 | Processed: Yes  | TS(ms): 1784185065191 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 47.8, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0301 | Processed: Yes  | TS(ms): 1784185065224 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 46.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0302 | Processed: Yes  | TS(ms): 1784185065257 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 50.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0303 | Processed: Yes  | TS(ms): 1784185065290 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0304 | Processed: Yes  | TS(ms): 1784185065323 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0305 | Processed: Yes  | TS(ms): 1784185065356 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0306 | Processed: Yes  | TS(ms): 1784185065389 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0307 | Processed: Yes  | TS(ms): 1784185065422 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 45.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0308 | Processed: Yes  | TS(ms): 1784185065455 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0309 | Processed: Yes  | TS(ms): 1784185065488 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0310 | Processed: Yes  | TS(ms): 1784185065521 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.2, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0311 | Processed: Yes  | TS(ms): 1784185065554 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0312 | Processed: Yes  | TS(ms): 1784185065587 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.2, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0313 | Processed: Yes  | TS(ms): 1784185065620 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0314 | Processed: Yes  | TS(ms): 1784185065653 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 50.2, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0315 | Processed: Yes  | TS(ms): 1784185065686 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0316 | Processed: Yes  | TS(ms): 1784185065719 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0317 | Processed: Yes  | TS(ms): 1784185065752 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0318 | Processed: Yes  | TS(ms): 1784185065785 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 45.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0319 | Processed: Yes  | TS(ms): 1784185065818 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 51.7, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0320 | Processed: Yes  | TS(ms): 1784185065851 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 45.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0321 | Processed: Yes  | TS(ms): 1784185065884 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 04 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 45.9, Feat: 00.2, Predict: 02.5, States: 00.0
